0,1,2,3,4,brand,model,trim,body_type,fuel_type,transmission_type,engine_capacity_cc,horsepower,exterior_color,interior_color,warranty,city,seller_type,price
4.44932694042313,9.714605826685244,15.651249409639117,0.4017863521969214,0.916795149834727,Mercedes-Benz,S-Class,S 500l,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Black,Brown,Yes,Dubai,Dealer,499000
4.322504403875054,9.747862836084513,87.48892751304945,0.25054492120967053,0.7596142845488183,Mercedes-Maybach,GLS-Class,GLS 600,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Black,Black,No,Dubai,Owner,999000
5.061673321566009,9.7495088473059,27.249137361699095,0.8472342717992127,1.0680130517464184,Porsche,Cayenne,S,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Brown,Beige,No,Dubai,Owner,52000
4.685278572354169,9.747849042102004,-64.7732142755896,0.5518730936323495,0.8189203278195565,BMW,1-Series,120i,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,58000
4.600355811809897,9.671765347923069,35.99236900529491,0.39256863648090917,,Porsche,Carrera / 911,Targa 4 GTS,Soft Top Convertible,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Grey,Black,Yes,Dubai,Dealer,450000
5.036518214185979,,28.8715537723717,0.6715290543396799,1.922314771231741,Nissan,Pathfinder,SV,Crossover,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Beige,No,Dubai,Owner,37000
4.811216912049511,9.715004152297153,-53.52028833428995,0.5277469001021968,0.9692619842277028,Mitsubishi,Attrage,GLX,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,Red,Beige,No,Dubai,Dealer,31000
4.532535884554318,,-103.78381768239103,0.5441745555529294,0.9756383392660394,Mitsubishi,Mirage,GLX,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,White,White,Yes,Dubai,Dealer,29900
,9.74934327886581,21.64206233340204,0.4404625481029852,0.8074495164576341,Porsche,Cayenne,S,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,Silver,Unknown,No,Dubai,Dealer,325000
4.423231078493853,9.729176367210735,,0.41823069106270766,0.594726016168331,Mercedes-Benz,C-Class,C200 Elegance,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Unknown,Yes,Dubai,Owner,232000
4.308114652032645,9.755000875419329,,0.4144806282322173,1.50740898851754,Toyota,Veloz,Other,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Silver,Black,Yes,Dubai,Dealer,76000
4.832705826629608,9.743729611202424,20.931137320042843,0.4485431829598174,1.0337471979793489,Mercedes-Benz,GLE Coupe,GLE 43 AMG,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Tan,No,Dubai,Dealer,245000
4.883830014011441,9.735353050108234,,0.48726388378279173,1.2243380594114535,Chevrolet,Impala,LT,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Unknown,No,Dubai,Owner,54000
,9.743777001506572,-1.2583221221038783,0.657996039363397,1.7083723880740445,Ford,Explorer,Limited,SUV,Petrol,Automatic Transmission,,,White,Black,Does not apply,Abu Dhabi,Dealer,72000
4.720698746112555,9.7503196337418,,0.6252521487870204,1.1504391305168093,Toyota,Land Cruiser,GXR,Other,Petrol,Automatic Transmission,Unknown,Unknown,White,Brown,Yes,Dubai,Owner,246000
5.26770349599358,9.654953229040967,-72.70929597311218,0.7980096195406942,0.9170308999277679,MINI,Cooper,Cooper,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Brown,Black,Does not apply,Dubai,Owner,23500
4.714656271440732,9.693961275083524,-39.81055843939654,0.3496596532132612,1.0020965211110016,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Grey,Black,No,Dubai,Dealer,109990
4.882758908849179,9.712655850869501,26.007487134707052,0.3182344479641782,1.1670840328394692,Land Rover,Range Rover Velar,R-Dynamic,SUV,Diesel,Automatic Transmission,2500 - 2999 cc,300 - 399 HP,Black,Black,Yes,Dubai,Dealer,169000
4.7210947657132065,9.755847056334968,-21.780413949371134,0.42368190779635306,1.98899165236198,Toyota,Rush,GX,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,Does not apply,Sharjah,Dealer,55499
5.373585393048574,9.66829135511816,32.189298996820476,,0.9573029542723593,Audi,S5/RS5,RS,Sports Car,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Blue,White,Does not apply,Dubai,Owner,63000
5.5875990026028655,9.734681456305196,199.00179876479157,,0.7801799549218507,Rolls-Royce,Ghost,Extended Wheel Base,Sedan,Petrol,Automatic Transmission,Unknown,Unknown,Blue,Beige,Yes,Dubai,Dealer,439000
4.501824573940834,9.746273076175207,-39.10469769962808,0.3945944780112801,0.848339578346547,Suzuki,Grand Vitara,Other,SUV,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Silver,Black,No,Dubai,Dealer,68500
5.090375923406545,9.74084900446091,-46.88710574976926,0.6840250709569977,1.2337836420353003,Mercedes-Benz,C-Class,C300 Luxury,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Unknown,No,Sharjah,Owner,48000
4.893150167384982,9.74722456071236,-42.46940767811589,0.8651510107631777,0.9292810029807784,Ford,Edge,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Unknown,No,Dubai,Dealer,30900
5.317865294679402,9.654163752664472,-6.548225700356074,0.9222727263119385,0.6062130496238033,Mercedes-Benz,E-Class,E400,Coupe,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,White,Brown,No,Dubai,Owner,42500
4.864619762435312,9.732685998087213,-68.04530238862247,0.4305608344550459,0.6321257421186339,Mitsubishi,Lancer,GLX,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,Unknown,Grey,Beige,Does not apply,Sharjah,Owner,34000
4.8130272862081975,9.727209588775995,-57.093379538657906,1.3752871240828477,1.1551214123545335,Nissan,Altima,SV,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,200 - 299 HP,White,Beige,Does not apply,Sharjah,Owner,28500
4.70559160471345,,-52.861559421228264,0.5215604080909612,1.2089872199392917,Mercedes-Benz,A-Class,A 250,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Does not apply,Dubai,Owner,109000
4.482587699255628,9.71049495588773,-20.180508843338536,0.33719770601763777,1.1120359295171833,Hyundai,Grand i10,Other,Hatchback,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,White,Beige,No,Dubai,Dealer,43000
4.336603563552593,9.751065276544248,-147.06881662463272,,0.8336582748340365,Audi,e-tron,Other,SUV,Electric,Automatic Transmission,Unknown,400 - 499 HP,Beige,Brown,Yes,Dubai,Owner,269000
5.131293546667568,9.732701568008943,31.52643003207959,0.6270074079997079,0.9823849523968764,Porsche,Cayenne,S Platinum,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,White,Beige,Yes,Dubai,Dealer,129000
4.172243342705489,9.735350687120963,41.138910405514004,0.276835835718144,2.392261545474339,TANK,500,Other,SUV,Petrol,Automatic Transmission,,,Black,Tan,Does not apply,Dubai,Dealer,175000
,,6.205223409127074,0.6535482004510562,0.7153406302112655,Mercedes-Benz,E-Class,E 300,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,Brown,Black,Does not apply,Abu Dhabi,Dealer,63000
5.359114334626846,9.75571134121739,-20.848666362292512,0.7598326263465003,,Volkswagen,Touareg,Other,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Brown,No,Dubai,Dealer,39500
4.846915322499874,9.719154551847662,-42.67028531858768,0.5954473772927262,1.252287817406939,Mitsubishi,Mirage,Other,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,100 - 199 HP,Silver,Black,No,Sharjah,Owner,16900
5.346706810237975,9.75797715214868,-5.419466147680009,0.9479502331089281,0.9940596245633956,Volkswagen,Touareg,SEL,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Black,Brown,No,Dubai,Owner,40000
4.323138840546607,,179.685604947552,0.23312178707199588,0.7237395586892738,Rolls-Royce,Wraith,Black Badge,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Blue,Yes,Dubai,Dealer,2650
4.630311020331269,9.72936596517571,-20.6228120203979,,1.200836895706755,Skoda,Superb,L&K,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,White,Brown,No,Abu Dhabi,Dealer,100000
4.81610112823238,9.738242033603944,-33.722412289247856,0.5938174349185735,1.2158058411636556,Peugeot,3008,GT Line,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Blue,Black,No,Dubai,Dealer,67000
5.099328289371317,9.727876563383822,-27.794810354254956,0.9238683184508263,0.8282800700426971,Lincoln,MKX,Luxury,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Silver,Black,No,Dubai,Owner,33000
9.494077833462574,9.732952658025559,62.813086435697706,0.509794345235176,0.18326966809869177,Rolls-Royce,Other,Other,Sedan,Petrol,Automatic Transmission,,200 - 299 HP,White,Brown,No,Dubai,Dealer,1590
4.785951250293449,9.735914894786237,-39.143729188655605,0.42215713235402524,0.9209280148629723,Mercedes-Benz,A-Class,A 220,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,White,Black,No,Dubai,Dealer,108000
,9.74945968870144,-52.9754356530045,0.6052095229783896,1.3236433288045095,Kia,Soul,EX 2.0,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,No,Dubai,Owner,30000
4.5358351303417965,9.716489529162237,-44.781994955351294,0.37078376358948495,1.0562568042617482,Peugeot,508,Allure,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,Yes,Dubai,Dealer,99999
4.984337746817369,9.761965308374533,,0.6776951483136501,1.1999769932995574,Audi,Q3,S-line,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Silver,Brown,No,Dubai,Dealer,49900
,9.71636302952587,-22.542422777765033,0.4475646787004159,1.2314884098511631,Nissan,Maxima,SL,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Owner,35000
4.55752795394807,9.764330007384043,-53.47200909005378,0.4434851126191699,1.3914865673640286,BAIC,X7,Other,SUV,Petrol,Automatic Transmission,,,Grey,Brown,Yes,Dubai,Dealer,97900
4.219305667308011,9.760753028385935,-45.58675607286847,0.3560573199743091,0.8870823398986268,Exeed,TXL,Other,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Silver,Tan,Yes,Dubai,Dealer,125000
4.980312327577021,9.743587161663196,-1.024409359892977,0.8092124393009605,1.2126463867437545,Land Rover,Range Rover Sport,HSE,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,300 - 399 HP,White,Black,No,Dubai,Dealer,136000
4.930343866738093,9.712468937767287,-30.139468766899665,0.5003634468626945,1.3571389731748542,Nissan,Altima,SE,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Blue,Beige,Yes,Ajman,Dealer,48000
5.018667767645888,9.74378440394792,,0.9137020568175049,1.514112360066485,Nissan,X-Trail,Other,SUV,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,White,Beige,No,Dubai,Dealer,40900
4.751271869189338,9.661843396590145,95.36751675582025,0.3303015476977442,,Lexus,LC 500,Carbon,Coupe,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Tan,Does not apply,Dubai,Dealer,175000
4.43432993677553,9.713608415768322,-35.49580411835703,0.3965388798993124,1.1912314935957697,Toyota,C-HR,Other,Crossover,Hybrid,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,White,Black,No,Dubai,Dealer,77000
5.144858105939617,9.732204156566853,-72.55034251042292,0.6652364990008501,0.9827508387182672,Nissan,Rogue,Standard,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Grey,Black,Does not apply,Dubai,Owner,30000
4.867557593669858,9.715947839267601,-67.27543167342972,0.5815251426446896,0.8317084289704766,Honda,Civic,EXi,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Black,Beige,Does not apply,Dubai,Owner,50000
4.662777437787497,9.721554046343142,,,0.8072157675596918,Ford,Bronco,Raptor,SUV,Petrol,Automatic Transmission,Unknown,400 - 499 HP,White,Black,Yes,Dubai,Dealer,350000
4.4735199946229205,9.665816923749398,63.023917889036504,0.2750616344227675,0.26296565165824815,Mercedes-Benz,GT,Other,Sports Car,Petrol,Automatic Transmission,,Unknown,Black,Other Color,No,Dubai,Dealer,1299
4.660699035777237,9.75066600051116,-33.19029841489433,0.3368338654330491,1.600789346235836,Toyota,Rush,EX,SUV,Petrol,Automatic Transmission,,Unknown,White,Beige,Yes,Sharjah,Dealer,59000
5.088210801691843,9.73932912973156,40.10980211850626,,0.8622970114792488,Land Rover,Range Rover Sport,Other,SUV,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,Grey,Unknown,No,Dubai,Dealer,265000
5.3840566557137075,9.748975576879522,,0.8284424994745758,1.081043057780621,Lincoln,MKX,Other,SUV,Petrol,Automatic Transmission,,,Black,Beige,No,Dubai,Dealer,28000
5.141590886159185,9.740779792358293,69.85103369406471,0.6984378059171682,,Chevrolet,Silverado,1500 LT Z71,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Grey,Brown,No,Dubai,Owner,87500
5.3937499340371335,9.65680737535052,-28.720719913687628,0.5359819889922902,,MINI,Cooper,Cooper S,Coupe,Petrol,Manual Transmission,Unknown,Unknown,Red,Black,Does not apply,Dubai,Owner,28999
4.947482090992289,9.725122444437531,-49.81577352477051,0.9461248539289153,0.8036332398670973,Chevrolet,Malibu,LT,Sedan,Petrol,Automatic Transmission,1000 - 1499 cc,0 - 99 HP,White,Black,Yes,Ajman,Dealer,22500
8.368279291177165,9.666976270716331,68.24705812322253,0.36553459793635035,0.39868516941220594,Ferrari,Other,Other,Coupe,Petrol,Manual Transmission,2500 - 2999 cc,200 - 299 HP,Blue,Black,No,Dubai,Dealer,699999
4.853379531954498,9.727811472432185,-72.93189460663703,0.3970685736252095,1.3230206772062627,Nissan,Sentra,SR,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,Black,Unknown,Yes,Dubai,Owner,24999
4.552436713613838,9.734772217549114,-35.636958421683374,0.46132551789319404,1.244652540597066,Jeep,Renegade,Sport,Other,Petrol,Automatic Transmission,2000 - 2499 cc,100 - 199 HP,Silver,Black,Does not apply,Dubai,Dealer,35000
4.295674852279143,9.721291695718712,-46.22027352873563,,0.8927343113880088,Land Rover,Range Rover Evoque,Other,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Grey,Unknown,Does not apply,Sharjah,Dealer,169000
4.819901741991652,9.752872447227269,-13.4163400118435,0.5630638250287732,2.609068579584195,Toyota,Alphard,3.5L,Van,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Black,Black,No,Dubai,Owner,278000
4.529365686622087,9.729075084930397,-0.1811144662213453,0.3329039963374153,1.0232221291583017,Mercedes-Benz,S-Class,S 500l,Sedan,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,Black,White,Yes,Dubai,Dealership/Certified Pre-Owned,730000
4.522353920370118,9.729974206623817,-21.19047625624667,0.3120903395737473,2.165053063224516,Toyota,Land Cruiser,VXR TOP,SUV,Petrol,Automatic Transmission,Unknown,Unknown,White,Beige,Yes,Dubai,Dealer,368000
4.751402292247669,9.70357848548155,-13.912707877236338,0.38726310655474494,1.0406602858689702,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Red,Black,Yes,Dubai,Dealer,119990
5.023731106589553,,77.68669483717483,0.4597725310312372,,Jeep,Grand Cherokee,Limited Plus,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Black,Yes,Dubai,Dealer,75000
4.569999492478191,9.717234076063516,83.18572956525998,0.25224481527595766,1.096685416894263,Mercedes-Benz,S-Class,S 580,Sedan,Petrol,Automatic Transmission,4000+ cc,500 - 599 HP,White,Unknown,Yes,Dubai,Dealer,499000
4.449754420320616,9.679304406271203,-60.430512348098496,0.39563011741110105,0.6227716960017001,Porsche,Carrera / 911,Targa 4,Soft Top Convertible,Petrol,Automatic Transmission,,400 - 499 HP,Red,Black,Yes,Dubai,Dealer,779000
,9.728030693719424,68.8213363059543,,1.079693524423926,Ford,F-Series Pickup,FX4,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,300 - 399 HP,Red,Black,Yes,Dubai,Owner,82000
4.539663637208263,,-43.10438252373293,0.31172564311273565,1.5538539031187308,Toyota,Land Cruiser,VXR TOP,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,400 - 499 HP,Brown,Beige,Yes,Dubai,Owner,330000
5.057019011426587,9.724263088610261,-82.12786015243174,0.6615745963718493,0.8133670032891984,Hyundai,Sonata,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,Does not apply,Ajman,Owner,37999
5.034044477150929,9.652995748946251,-47.24324367283381,,,Volkswagen,Beetle,Other,Coupe,Petrol,Automatic Transmission,,,White,Black,No,Dubai,Dealer,44900
4.69856387765976,9.71045026715159,,0.7345794496842072,0.8105670361514801,Toyota,Corolla,SE,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Grey,Beige,No,Dubai,Dealer,44000
5.052279581245091,9.73054858716566,-37.11571462237018,0.31633374864356617,0.9659418022576176,Hyundai,Elantra,GLS TOP,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Red,Black,Does not apply,Sharjah,Owner,27000
5.072716933691425,9.758833605503497,-13.691846880075733,1.0356923936277762,0.8957658538861719,Dodge,Charger,SE,Sedan,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Silver,Black,No,Dubai,Owner,29000
4.988071207361492,9.715606571857345,-139.17425127417496,256.42560478334497,1.3138830189578004,Infiniti,QX50,Excellence,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Blue,Black,No,Dubai,Owner,66000
5.010289849514001,9.721440047627638,-91.58669128501336,1.2737099131007439,1.0324995583651184,Mercedes-Benz,GLC,GLC 250 4MATIC,SUV,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Grey,Black,No,Dubai,Owner,99800
5.095645454949572,9.728366469241054,79.67928664719128,0.5526804543682925,0.9586113251528727,Land Rover,Other,Other,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,No,Dubai,Dealer,120000
4.858682097106147,9.728169382746156,-36.8421228315948,0.7927100949313894,1.0486088076192321,Volkswagen,GTI,GTi,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,300 - 399 HP,Black,Other Color,Does not apply,Sharjah,Dealer,47000
5.084739961565638,9.740927283199992,-15.961502192712814,0.7363309875928098,2.466877181003082,Audi,Q7,Standard,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,200 - 299 HP,Black,Brown,No,Dubai,Dealer,53000
4.756840744204453,9.71655181206612,-42.671064033767564,0.42421231197860293,,GMC,Terrain,SLE,Hatchback,Petrol,Automatic Transmission,1500 - 1999 cc,300 - 399 HP,White,Black,Does not apply,Sharjah,Owner,49000
5.759348377239069,9.665697906809527,-64.18387487260277,0.42482526738484266,0.9555071702019534,Volkswagen,Beetle,Other,Coupe,Petrol,Automatic Transmission,1500 - 1999 cc,Unknown,White,Black,Yes,Dubai,Dealer,15500
5.019684189017996,9.721016212806335,-43.43597404579358,0.8298748693884966,0.7989443121283918,Honda,Accord,Sport,Sedan,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Red,Black,Does not apply,Dubai,Owner,33500
4.528685697049682,9.732372650835764,-50.6612038902696,0.40551409307779257,1.0543082068991916,Lexus,RX-Series,F Sport,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Black,Unknown,Yes,Dubai,Dealer,289000
4.2760411861995,9.731420566423013,78.36722849787074,,1.2920289803443532,RAM,1500,Warlock,Pick Up Truck,Petrol,Automatic Transmission,4000+ cc,200 - 299 HP,Silver,Black,Yes,Dubai,Dealer,155000
4.467343133694381,9.683248553365857,32.31552898685084,0.40646035448062245,0.6888768708881401,Jeep,Wrangler,Sport,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,White,Unknown,Yes,Dubai,Dealer,135000
4.34482766633323,9.73026377314578,9.601233059662917,,2.391819689124659,Nissan,Patrol,SE,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,200 - 299 HP,Black,Beige,Yes,Dubai,Dealer,220000
5.464556095348123,9.73870208828389,-36.51175927549521,0.4107757971894222,,Mercedes-Benz,A-Class,A 250,Hatchback,Petrol,Automatic Transmission,2000 - 2499 cc,200 - 299 HP,Black,Black,No,Dubai,Owner,59500
5.1500839239069975,9.748017066832297,62.88661613290994,0.5325825357143913,1.6954667182257575,Mercedes-Benz,GL-Class,GL 500 4matic,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,White,Brown,No,Dubai,Dealer,90000
4.7178686923496045,9.72352106612985,-85.40019422185594,0.6369401735722497,0.8872726126552634,Volvo,S-Class,Momentum,Sedan,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Tan,Yes,Dubai,Owner,69000
,9.75835153331076,-28.15251457018913,0.34302518984052544,1.6708019370506513,Jetour,X90 Plus,1.6T Luxury,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,200 - 299 HP,Black,Brown,No,Dubai,Dealer,79000
5.297256470543934,9.73598897585368,29.84170191877137,0.5692943392279644,0.1994972380595602,Mercedes-Benz,G-Class,G 63 AMG,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,600 - 699 HP,Orange,Black,No,Dubai,Dealer,179000
4.98539210430079,9.72555025125747,-82.02294897722979,0.4782834170621247,1.0987483852622333,Hyundai,Sonata,Other,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,100 - 199 HP,Black,Beige,Does not apply,Sharjah,Dealer,24499
4.874696898593827,9.75294328222538,13.091387475670263,0.5930442975697471,0.23261590627916184,Nissan,Pathfinder,SV,SUV,Petrol,Automatic Transmission,,200 - 299 HP,Blue,Beige,No,Dubai,Dealer,49999
5.2016720984811755,9.757079011259327,-87.58009649788153,0.849859597423909,0.26097891988383687,Mitsubishi,Van,Other,Van,Petrol,Manual Transmission,,100 - 199 HP,White,Black,No,Dubai,Owner,36000
5.348534277450279,9.724986661107057,47.19711748432629,0.5833811492393973,1.0022327082690146,Mercedes-Benz,CLS-Class,CLS 500 Blueefficiency Luxury,Sedan,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Gold,Brown,Does not apply,Dubai,Dealer,69000
4.76728878877177,9.754804148400726,-78.96262254844368,0.6638449837135495,1.120203602019369,Nissan,Kicks,SV,SUV,Petrol,Automatic Transmission,1500 - 1999 cc,100 - 199 HP,Orange,Unknown,No,Dubai,Dealer,40000
4.916114164133802,9.738871003947157,,0.7217048349015989,0.9663264960416484,Infiniti,QX70,Luxury,SUV,Petrol,Automatic Transmission,3500 - 3999 cc,300 - 399 HP,Grey,Beige,No,Dubai,Dealer,53000
4.442273827621801,9.746282424598773,-158.01052602082777,,1.1218328831672075,Mercedes-Benz,EQS,Other,SUV,Petrol,Automatic Transmission,Unknown,500 - 599 HP,Grey,Beige,Yes,Dubai,Dealership/Certified Pre-Owned,689900
4.815602215180132,9.663684290500726,175.48246438406176,0.32723441071855247,0.7382445548443372,Rolls-Royce,Wraith,Black Badge,Coupe,Petrol,Automatic Transmission,,600 - 699 HP,Black,Black,Yes,Dubai,Dealer,1150
5.263923215777054,9.719646910033582,-11.660086082116004,0.5982414441807338,0.8553217189521324,Porsche,Cayenne,GTS,SUV,Petrol,Automatic Transmission,3000 - 3499 cc,400 - 499 HP,White,Black,No,Sharjah,Dealer,120000
,9.716949077364735,40.42126678121891,0.32159544224554565,0.9612668223670358,Mercedes-Benz,S-Class,S 500,Sedan,Petrol,Automatic Transmission,2500 - 2999 cc,400 - 499 HP,White,White,Yes,Sharjah,Dealer,455000
4.345629681788949,9.71814327770942,95.12395609604022,,2.1365708040321674,Chevrolet,Tahoe,Other,SUV,Petrol,Automatic Transmission,4000+ cc,400 - 499 HP,Grey,Black,Yes,Dubai,Dealer,254999
